id,company,product_series_id,part_number,converter_type,ac_voltage_input_min,ac_voltage_input_max,dc_voltage_input_min,dc_voltage_input_max,input_voltage_tolerance,power,is_regulated,regulation_voltage_range,efficiency,voltage_output_1,voltage_output_2,voltage_output_3,i_out1,i_out2,i_out3,output_type,pin_count,mounting_type,connection_type,dimensions_unit,dimensions_length,dimensions_width,dimensions_height,operating_temp_min,operating_temp_max,created_at,updated_at
123,recom,22,RAC04-12SGA,AC/DC,85,305,,,,4,true,,78,12,,,0.33,,,Single,5,PCB Mount,THT,mm,37,24,15,-40,85,2025-04-22 19:37:35.730,2025-04-22 19:37:35.730
124,recom,22,RAC04-24SGA,AC/DC,85,305,,,,4,true,,80,24,,,0.17,,,Single,5,PCB Mount,THT,mm,37,24,15,-40,85,2025-04-22 19:37:35.730,2025-04-22 19:37:35.730
125,recom,23,RAC25-05SK/480,AC/DC,85,528,,,,25,,,82,5,,,5,,,Single,6,PCB Mount,THT,mm,83.23,46.43,30.4,-40,90,2025-04-22 19:37:35.730,2025-04-22 19:37:35.730
126,recom,23,RAC25-12SK/480,AC/DC,85,528,,,,25,,,84,12,,,2.08,,,Single,6,PCB Mount,THT,mm,83.23,46.43,30.4,-40,90,2025-04-22 19:37:35.730,2025-04-22 19:37:35.730
127,recom,23,RAC25-15SK/480,AC/DC,85,528,,,,25,true,,85,15,,,1.67,,,Single,6,PCB Mount,THT,mm,83.23,46.43,30.4,-40,90,2025-04-22 19:37:35.730,2025-04-22 19:37:35.730
128,recom,23,RAC25-24SK/480,AC/DC,85,528,,,,25,true,,87,24,,,1.04,,,Single,6,PCB Mount,THT,mm,83.23,46.43,30.4,-40,90,2025-04-22 19:37:35.730,2025-04-22 19:37:35.730
129,recom,24,R1M-1205D/SMD,DC/DC,,,4.5,18,,1,true,,,5,-5,,,,,Dual,6,PCB Mount,SMD,mm,14.2,9.1,10.2,-40,90,2025-04-22 19:37:35.730,2025-04-22 19:37:35.730
130,recom,24,R1M-1205S/SMD,DC/DC,,,4.5,18,,1,true,,79,5,,,0.2,,,,6,PCB Mount,SMD,mm,14.2,9.1,10.2,-40,90,2025-04-22 19:37:35.730,2025-04-22 19:37:35.730
131,recom,24,R1M-1209S/SMD,DC/DC,,,4.5,18,,1,true,,79,9,,,,,,Single,6,PCB Mount,SMD,mm,14.2,9.1,10.2,-40,90,2025-04-22 19:37:35.730,2025-04-22 19:37:35.730
132,recom,24,R1M-1212D/SMD,DC/DC,,,4.5,18,,1,true,,,12,-12,,,,,Dual,6,PCB Mount,SMD,mm,14.2,9.1,10.2,-40,90,2025-04-22 19:37:35.730,2025-04-22 19:37:35.730
133,recom,24,R1M-1212S/SMD,DC/DC,,,4.5,18,,1,true,,81,12,,,0.09,,,Single,6,PCB Mount,SMD,mm,14.2,9.1,10.2,-40,90,2025-04-22 19:37:35.730,2025-04-22 19:37:35.730
134,recom,24,R1M-1215D/SMD,DC/DC,,,4.5,18,,1,true,,81,15,-15,,,,,Dual,6,PCB Mount,SMD,mm,14.2,9.1,10.2,-40,90,2025-04-22 19:37:35.730,2025-04-22 19:37:35.730
135,recom,24,R1M-1215S/SMD,DC/DC,,,4.5,18,,1,true,,81,15,,,0.07,,,Single,6,PCB Mount,SMD,mm,14.2,9.1,10.2,-40,90,2025-04-22 19:37:35.730,2025-04-22 19:37:35.730
136,recom,24,R1M-1224S/SMD,DC/DC,,,4.5,18,,1,true,,80,24,,,,,,Single,6,PCB Mount,SMD,mm,14.2,9.1,10.2,-40,90,2025-04-22 19:37:35.730,2025-04-22 19:37:35.730
137,recom,24,R1M-123.3S/SMD,DC/DC,,,4.5,18,,1,true,,77,3.3,,,0.3,,,Single,6,PCB Mount,SMD,mm,14.2,9.1,10.2,-40,90,2025-04-22 19:37:35.730,2025-04-22 19:37:35.730
138,recom,24,R1M-2405D/SMD,DC/DC,,,9,36,,1,true,,77,5,-5,,,,,Dual,6,PCB Mount,SMD,mm,14.2,9.1,10.2,-40,90,2025-04-22 19:37:35.730,2025-04-22 19:37:35.730
139,recom,24,R1M-2405S/SMD,DC/DC,,,9,36,,1,true,,78,5,,,0.2,,,Single,6,PCB Mount,SMD,mm,14.2,9.1,10.2,-40,90,2025-04-22 19:37:35.730,2025-04-22 19:37:35.730
140,recom,24,R1M-2409S/SMD,DC/DC,,,9,36,,1,true,,,9,,,,,,,6,PCB Mount,SMD,mm,14.2,9.1,10.2,-40,90,2025-04-22 19:37:35.730,2025-04-22 19:37:35.730
141,recom,24,R1M-2412D/SMD,DC/DC,,,9,36,,1,true,,,12,-12,,,,,Dual,6,PCB Mount,SMD,mm,14.2,9.1,10.2,-40,90,2025-04-22 19:37:35.730,2025-04-22 19:37:35.730
142,recom,24,R1M-2412S/SMD,DC/DC,,,9,36,,1,true,4:1,81,12,,,,,,,6,PCB Mount,SMD,mm,14.2,9.1,10.2,-40,90,2025-04-22 19:37:35.730,2025-04-22 19:37:35.730
143,recom,24,R1M-2415D/SMD,DC/DC,,,9,36,,1,true,,,15,-15,,,,,Dual,6,PCB Mount,SMD,mm,14.2,9.1,10.2,-40,90,2025-04-22 19:37:35.730,2025-04-22 19:37:35.730
144,recom,25,RAC03-05SER/277,AC/DC,85,305,,,,3,true,,70,5,,,,,,Single,4,Wired,Wire,mm,50.3,50.3,11,-40,85,2025-04-22 19:37:35.730,2025-04-22 19:37:35.730
145,recom,25,RAC03-05SER/277-TRAY,AC/DC,85,305,,,,3,true,,70,5,,,,,,Single,4,Wired,Wire,mm,50.3,50.3,11,-40,85,2025-04-22 19:37:35.730,2025-04-22 19:37:35.730
146,recom,25,RAC03-12SER/277,AC/DC,85,305,,,,3,true,,74,12,,,0.25,,,Single,4,Wired,Wire,mm,50.3,50.3,11,-40,85,2025-04-22 19:37:35.730,2025-04-22 19:37:35.730
147,recom,25,RAC03-12SER/277-TRAY,AC/DC,85,305,,,,3,true,,74,12,,,0.25,,,Single,4,Wired,Wire,mm,50.3,50.3,11,-40,85,2025-04-22 19:37:35.730,2025-04-22 19:37:35.730
148,recom,25,RAC03-24SER/277,AC/DC,85,305,,,,3,true,,76,24,,,0.125,,,Single,4,Wired,Wire,mm,50.3,50.3,11,-40,85,2025-04-22 19:37:35.730,2025-04-22 19:37:35.730
149,recom,25,RAC03-24SER/277-TRAY,AC/DC,85,305,,,,3,true,,76,24,,,0.125,,,Single,4,Wired,Wire,mm,50.3,50.3,11,-40,85,2025-04-22 19:37:35.730,2025-04-22 19:37:35.730
150,recom,25,RAC03-3.3SER/277,AC/DC,85,305,,,,3,true,,68,3.3,,,0.9,,,Single,4,Wired,Wire,mm,50.3,50.3,11,-40,85,2025-04-22 19:37:35.730,2025-04-22 19:37:35.730
151,recom,25,RAC03-3.3SER/277-TRAY,AC/DC,85,305,,,,3,true,,,3.3,,,0.9,,,Single,4,Wired,Wire,mm,50.3,50.3,11,-40,85,2025-04-22 19:37:35.730,2025-04-22 19:37:35.730
152,recom,26,RAC02-05SGA,AC/DC,85,264,,,,2,true,,63,5,,,0.4,,,Single,4,PCB Mount,THT,mm,33.7,22.2,19,-25,80,2025-04-22 19:37:35.730,2025-04-22 19:37:35.730
153,recom,26,RAC02-12SGA,AC/DC,85,264,,,,2,true,,68,12,,,0.167,,,Single,4,PCB Mount,THT,mm,33.7,22.2,19,-25,70,2025-04-22 19:37:35.730,2025-04-22 19:37:35.730
154,recom,26,RAC02-15SGA,AC/DC,85,264,,,,2,true,,63,15,,,0.14,,,Single,4,PCB Mount,THT,mm,33.7,22.2,19,-25,80,2025-04-22 19:37:35.730,2025-04-22 19:37:35.730
155,recom,26,RAC02-24SGA,AC/DC,85,264,,,,2,true,,63,24,,,0.083,,,Single,4,PCB Mount,THT,mm,33.7,22.2,19,-25,80,2025-04-22 19:37:35.730,2025-04-22 19:37:35.730
156,recom,26,RAC02-3.3SGA,AC/DC,85,264,,,,2,true,,63,3.3,,,0.5,,,Single,4,PCB Mount,THT,mm,33.7,22.2,19,-25,70,2025-04-22 19:37:35.730,2025-04-22 19:37:35.730
157,recom,27,RACM30-05SK/277,AC/DC,85,305,,,,30,true,,86,5,,,6,,,Single,5,PCB Mount,THT,mm,52.5,40,25.5,-40,90,2025-04-22 19:37:35.730,2025-04-22 19:37:35.730
158,recom,27,RACM30-05SK/277/W,AC/DC,85,305,,,,30,,,86,5,,,6,,,Single,4,PCB Mount,Wire,mm,52.5,40,25.5,-40,90,2025-04-22 19:37:35.730,2025-04-22 19:37:35.730
159,recom,27,RACM30-12DK/277,AC/DC,85,305,,,,30,,,86,12,-12,,1.25,1.25,,Dual,5,PCB Mount,THT,mm,52.5,40,25.5,-40,90,2025-04-22 19:37:35.730,2025-04-22 19:37:35.730
160,recom,27,RACM30-12DK/277/OF,AC/DC,85,305,,,,30,,,86,12,-12,,1.25,1.25,,Dual,5,PCB Mount,THT,mm,76.2,38.1,25,-40,90,2025-04-22 19:37:35.730,2025-04-22 19:37:35.730
161,recom,27,RACM30-12SK/277,AC/DC,85,305,,,,30,,,90,12,,,2.5,,,Single,4,PCB Mount,THT,mm,52.5,40,25.5,-40,90,2025-04-22 19:37:35.730,2025-04-22 19:37:35.730
162,recom,27,RACM30-12SK/277/PMP,AC/DC,85,305,,,,30,,,90,12,,,2.5,,,Single,4,Panel Mount,Terminal,mm,84.7,40,33,-40,90,2025-04-22 19:37:35.730,2025-04-22 19:37:35.730
163,recom,27,RACM30-15DK/277,AC/DC,85,305,,,,30,,,86,15,-15,,1,1,,Dual,5,PCB Mount,THT,mm,52.5,40,25.5,-40,90,2025-04-22 19:37:35.730,2025-04-22 19:37:35.730
164,recom,27,RACM30-15SK/277,AC/DC,85,305,,,,30,,,90,15,,,2,,,Single,4,PCB Mount,THT,mm,52.5,40,25.5,-40,90,2025-04-22 19:37:35.730,2025-04-22 19:37:35.730
165,recom,28,RACM140E-36SK,AC/DC,80,264,,,,136.8,true,,90,36,,,3.8,,,Single,4,PCB Mount,THT,mm,147,81.5,38,-40,90,2025-04-22 19:37:35.730,2025-04-22 19:37:35.730
166,recom,28,RACM140E-12SK,AC/DC,80,264,,,,140,true,,86,12,,,,,,,4,PCB Mount,Terminal,mm,147,81.5,38,-40,90,2025-04-22 19:37:35.730,2025-04-22 19:37:35.730
167,recom,28,RACM140E-15SK,AC/DC,80,264,,,,140,true,,87,15,,,,,,Single,4,PCB Mount,THT,mm,147,81.5,38,-40,90,2025-04-22 19:37:35.730,2025-04-22 19:37:35.730
168,recom,28,RACM140E-24SK,AC/DC,80,264,,,,140,true,,88,24,,,,,,Single,4,PCB Mount,THT,mm,147,81.5,38,-40,90,2025-04-22 19:37:35.730,2025-04-22 19:37:35.730
169,recom,28,RACM140E-48SK,AC/DC,80,264,,,,140,,,90,48,,,2.9,,,Single,4,PCB Mount,Terminal,mm,147,81.5,40,-40,90,2025-04-22 19:37:35.730,2025-04-22 19:37:35.730
170,recom,29,RPA100H-11012SRUW/N,DC/DC,,,16.5,140,,100,true,10:1,90,12,,,8.5,,,Single,10,PCB Mount,THT,mm,60.6,63.1,13,-40,100,2025-04-22 19:37:35.730,2025-04-22 19:37:35.730
171,recom,29,RPA100H-11012SRUW/P,DC/DC,,,16.5,140,,100,true,10:1,90,12,,,8.5,,,Single,10,PCB Mount,THT,mm,60.6,63.1,13,-40,100,2025-04-22 19:37:35.730,2025-04-22 19:37:35.730
172,recom,29,RPA100H-11015SRUW/N,DC/DC,,,16.5,140,,100,true,10:1,93,15,,,6.7,,,Single,10,PCB Mount,THT,mm,60.6,63.1,13,-40,97,2025-04-22 19:37:35.730,2025-04-22 19:37:35.730
173,recom,29,RPA100H-11015SRUW/P,DC/DC,,,16.5,140,,100,true,10:1,93,15,,,6.7,,,Single,10,PCB Mount,THT,mm,60.6,63.1,13,-40,100,2025-04-22 19:37:35.730,2025-04-22 19:37:35.730
174,recom,29,RPA100H-11024SRUW/N,DC/DC,,,16.5,140,,100,true,10:1,88,24,,,4.2,,,Single,10,PCB Mount,THT,mm,60.6,63.1,13,-40,100,2025-04-22 19:37:35.730,2025-04-22 19:37:35.730
175,recom,29,RPA100H-11024SRUW/P,DC/DC,,,16.5,140,,100,true,10:1,88,24,,,4.2,,,Single,10,PCB Mount,THT,mm,60.6,63.1,13,-40,100,2025-04-22 19:37:35.730,2025-04-22 19:37:35.730
176,recom,29,RPA100H-11048SRUW,DC/DC,,,16.5,140,,100,true,10:1,90,48,,,2.1,,,Single,10,PCB Mount,THT,mm,60.6,63.1,13,-40,100,2025-04-22 19:37:35.730,2025-04-22 19:37:35.730
177,recom,30,RACM600-24SL/OF,AC/DC,80,275,,,,600,,,93,24,,,25,,,Single,6,Chassis Mount,Terminal,mm,196.8,101.6,40.6,-20,70,2025-04-22 19:37:35.730,2025-04-22 19:37:35.730
178,recom,30,RACM600-12SL/OF,AC/DC,80,275,,,,600,true,,92,12,,,66.67,,,Single,5,Chassis Mount,Terminal,mm,196.8,101.6,40.6,-20,70,2025-04-22 19:37:35.730,2025-04-22 19:37:35.730
179,recom,30,RACM600-48SL/OF,AC/DC,80,275,120,300,,600,true,,93,48,,,16.67,,,Single,0,PCB Mount,Terminal,mm,196.8,101.6,40.6,-20,70,2025-04-22 19:37:35.730,2025-04-22 19:37:35.730
180,recom,,RP90Q-11015SRW,DC/DC,,,40,160,,82.5,true,,89,15,,,5500,,,,8,PCB Mount,THT,mm,57.9,36.6,12.7,-40,85,2025-04-22 19:37:35.730,2025-04-22 19:37:35.730
181,recom,,RP90Q-2405SRW,DC/DC,,,9,36,,90,true,,89,5,,,,,,Single,8,PCB Mount,THT,mm,57.9,36.6,12.7,-40,85,2025-04-22 19:37:35.730,2025-04-22 19:37:35.730
182,recom,31,RP90Q-11012SRW,DC/DC,,,40,160,,84,true,,89,12,,,7000,,,,8,PCB Mount,THT,mm,57.9,36.6,12.7,-40,85,2025-04-22 19:37:35.730,2025-04-22 19:37:35.730
183,recom,31,RP90Q-11012SRW/N-HC,DC/DC,,,40,160,,84,true,,,12,,,,,,,8,PCB Mount,THT,mm,57.9,36.6,18.8,-40,85,2025-04-22 19:37:35.730,2025-04-22 19:37:35.730
184,recom,31,RP90Q-11012SRW/P,DC/DC,,,40,160,,84,true,,,12,,,,,,,8,PCB Mount,THT,mm,57.9,36.6,12.7,-40,85,2025-04-22 19:37:35.730,2025-04-22 19:37:35.730
185,recom,31,RP90Q-11012SRW/P-HC,DC/DC,,,40,160,,84,true,,89,12,,,,,,,8,PCB Mount,THT,mm,57.9,36.6,18.8,-40,85,2025-04-22 19:37:35.730,2025-04-22 19:37:35.730
186,recom,31,RP90Q-11024SRW,DC/DC,,,40,160,,84,true,,89,24,,,,,,,8,PCB Mount,THT,mm,57.9,36.6,12.7,-40,85,2025-04-22 19:37:35.730,2025-04-22 19:37:35.730
187,recom,31,RP90Q-11024SRW/P,DC/DC,,,40,160,,84,true,,89,24,,,,,,,8,PCB Mount,THT,mm,57.9,36.6,12.7,-40,85,2025-04-22 19:37:35.730,2025-04-22 19:37:35.730
188,recom,,RP90Q-11005SRW,DC/DC,,,40,160,,85,,,89,5,,,17000,,,,8,PCB Mount,THT,mm,57.9,36.6,12.7,-40,85,2025-04-22 19:37:35.730,2025-04-22 19:37:35.730
189,recom,32,RAC150-12SG/ENC,AC/DC,90,264,,,,150,true,,91,12,,,12.5,,,Single,4,PCB Mount,Terminal,mm,105,62,35,-30,70,2025-04-22 19:37:35.730,2025-04-22 19:37:35.730
190,recom,32,RAC150-12SG/OF,AC/DC,90,264,,,,150,true,,91,12,,,12.5,,,Single,4,PCB Mount,Terminal,mm,101.6,50.8,30,-30,70,2025-04-22 19:37:35.730,2025-04-22 19:37:35.730
191,recom,32,RAC150-24SG/ENC,AC/DC,90,264,,,,150,true,,91,24,,,6.25,,,Single,4,PCB Mount,Terminal,mm,105,62,35,-30,70,2025-04-22 19:37:35.730,2025-04-22 19:37:35.730
192,recom,32,RAC150-24SG/OF,AC/DC,90,264,,,,150,true,,91,24,,,6.25,,,Single,4,PCB Mount,Terminal,mm,101.6,50.8,30,-30,70,2025-04-22 19:37:35.730,2025-04-22 19:37:35.730
193,recom,32,RAC150-48SG/ENC,AC/DC,90,264,,,,150,true,,91,48,,,3.125,,,Single,4,PCB Mount,Terminal,mm,105,62,35,-30,70,2025-04-22 19:37:35.730,2025-04-22 19:37:35.730
194,recom,32,RAC150-48SG/OF,AC/DC,90,264,,,,150,true,,91,48,,,3.125,,,Single,4,PCB Mount,Terminal,mm,101.6,50.8,30,-30,70,2025-04-22 19:37:35.730,2025-04-22 19:37:35.730
195,recom,33,RAC20-05SK/W,AC/DC,85,264,,,,20,true,,84,5,,,4,,,Single,4,Wired,Wire,mm,52.5,27.4,23,-40,85,2025-04-22 19:37:35.730,2025-04-22 19:37:35.730
196,recom,33,RAC20-12SK/W,AC/DC,85,264,,,,20,true,,,12,,,1.67,,,Single,4,Wired,Wire,mm,52.5,27.4,23,-40,85,2025-04-22 19:37:35.730,2025-04-22 19:37:35.730
197,recom,33,RAC20-15SK,AC/DC,85,264,,,,20,true,,86,15,,,1.333,,,Single,4,PCB Mount,THT,mm,52.5,27.4,23,-40,85,2025-04-22 19:37:35.730,2025-04-22 19:37:35.730
198,recom,33,RAC20-24SK/W,AC/DC,85,305,,,,20,true,,85,24,,,0.83,,,Single,4,Wired,Wire,mm,52.5,27.4,23,-40,85,2025-04-22 19:37:35.730,2025-04-22 19:37:35.730
199,recom,33,RAC20-48SK,AC/DC,85,264,,,,20,true,,85,48,,,0.41,,,Single,4,PCB Mount,THT,mm,52.5,27.4,23,-40,85,2025-04-22 19:37:35.730,2025-04-22 19:37:35.730
200,recom,34,RAC03E-05SK/277,AC/DC,85,305,,,,3,true,,73,5,,,0.6,,,Single,5,PCB Mount,THT,mm,37,24,15.4,-40,85,2025-04-22 19:37:35.730,2025-04-22 19:37:35.730
201,recom,34,RAC03E-12SK/277,AC/DC,85,305,,,,3,true,,75,12,,,0.25,,,Single,5,PCB Mount,THT,mm,37,24,15.4,-40,85,2025-04-22 19:37:35.730,2025-04-22 19:37:35.730
202,recom,34,RAC03E-15SK/277,AC/DC,85,305,,,,3,true,,,15,,,0.2,,,Single,5,PCB Mount,THT,mm,37,24,15.4,-40,85,2025-04-22 19:37:35.730,2025-04-22 19:37:35.730
203,recom,34,RAC03E-24SK/277,AC/DC,85,305,,,,3,true,,79,24,,,0.125,,,Single,5,PCB Mount,THT,mm,37,24,15.4,-40,85,2025-04-22 19:37:35.730,2025-04-22 19:37:35.730
204,recom,34,RAC03E-3.3SK/277,AC/DC,85,305,,,,3,true,,68,3.3,,,0.9,,,Single,5,PCB Mount,THT,mm,37,24,15.4,-40,85,2025-04-22 19:37:35.730,2025-04-22 19:37:35.730
205,recom,35,RAC04-05SGB,AC/DC,85,305,,,,4,true,,72,5,,,0.8,,,Single,5,PCB Mount,THT,mm,37,24,15,-40,85,2025-04-22 19:37:35.730,2025-04-22 19:37:35.730
206,recom,35,RAC04-09SGB,AC/DC,85,305,,,,4,true,,77,9,,,0.44,,,Single,5,PCB Mount,THT,mm,37,24,15,-40,85,2025-04-22 19:37:35.730,2025-04-22 19:37:35.730
207,recom,35,RAC04-12SGB,AC/DC,85,305,,,,4,true,,78,12,,,0.33,,,Single,5,PCB Mount,THT,mm,37,24,15,-40,85,2025-04-22 19:37:35.730,2025-04-22 19:37:35.730
208,recom,35,RAC04-15SGB,AC/DC,85,305,,,,4,true,,78,15,,,0.27,,,Single,5,PCB Mount,THT,mm,37,24,15,-40,85,2025-04-22 19:37:35.730,2025-04-22 19:37:35.730
209,recom,35,RAC04-24SGB,AC/DC,85,305,,,,4,true,,80,24,,,0.17,,,Single,5,PCB Mount,THT,mm,37,24,15,-40,85,2025-04-22 19:37:35.730,2025-04-22 19:37:35.730
210,recom,35,RAC04-3.3SGB,AC/DC,85,305,,,,4,true,,70,3.3,,,1.21,,,Single,5,PCB Mount,THT,mm,37,24,15,-40,85,2025-04-22 19:37:35.730,2025-04-22 19:37:35.730
211,recom,36,R05C1TF05S,DC/DC,,,3,5.5,,1,true,,50.5,5,3.3,,0.2,0.2,,Single,12,PCB Mount,SMD,mm,5,4,1.18,-40,125,2025-04-22 19:37:35.730,2025-04-22 19:37:35.730
212,recom,37,RAC03-05SGB,AC/DC,85,305,,,,3,true,,72,5,,,0.6,,,Single,5,PCB Mount,THT,mm,37,24,15,-40,85,2025-04-22 19:37:35.730,2025-04-22 19:37:35.730
213,recom,37,RAC03-09SGB,AC/DC,85,305,,,,3,true,,77,9,,,0.33,,,Single,5,PCB Mount,THT,mm,37,24,15,-40,85,2025-04-22 19:37:35.730,2025-04-22 19:37:35.730
214,recom,37,RAC03-12SGB,AC/DC,85,305,,,,3,true,,78,12,,,0.25,,,Single,5,PCB Mount,THT,mm,37,24,15,-40,85,2025-04-22 19:37:35.730,2025-04-22 19:37:35.730
215,recom,37,RAC03-15SGB,AC/DC,85,305,,,,3,true,,78,15,,,0.2,,,Single,5,PCB Mount,THT,mm,37,24,15,-40,85,2025-04-22 19:37:35.730,2025-04-22 19:37:35.730
216,recom,37,RAC03-24SGB,AC/DC,85,305,,,,3,true,,80,24,,,0.13,,,Single,5,PCB Mount,THT,mm,37,24,15,-40,85,2025-04-22 19:37:35.730,2025-04-22 19:37:35.730
217,recom,37,RAC03-3.3SGB,AC/DC,85,305,,,,3,true,,70,3.3,,,0.91,,,Single,5,PCB Mount,THT,mm,37,24,15,-40,85,2025-04-22 19:37:35.730,2025-04-22 19:37:35.730
218,recom,38,RK-0505S,DC/DC,,,4.5,5.5,10,1,false,,,5,,,0.2,,,Single,5,PCB Mount,THT,mm,19.65,6,10.2,-40,90,2025-04-22 19:37:35.730,2025-04-22 19:37:35.730
219,recom,38,RK-0505S/H,DC/DC,,,4.5,5.5,10,1,false,,70,5,,,0.2,,,Single,4,PCB Mount,THT,mm,19.65,7.05,10.2,-40,90,2025-04-22 19:37:35.730,2025-04-22 19:37:35.730
220,recom,38,RK-0505S/HP,DC/DC,,,,,10,1,false,,78,5,,,0.2,,,Single,4,PCB Mount,THT,mm,19.65,7.05,10.2,-40,90,2025-04-22 19:37:35.730,2025-04-22 19:37:35.730
221,recom,38,RK-0505S/P,DC/DC,,,4.5,5.5,10,1,false,,70,5,,,0.2,,,Single,4,PCB Mount,THT,mm,19.65,6,10.2,-40,90,2025-04-22 19:37:35.730,2025-04-22 19:37:35.730
222,recom,38,RK-0509S,DC/DC,,,4.5,5.5,,1,false,,80,9,,,0.111,,,Single,5,PCB Mount,THT,mm,19.65,6,10.2,-40,90,2025-04-22 19:37:35.730,2025-04-22 19:37:35.730
223,recom,38,RK-0509S/H,DC/DC,,,4.5,5.5,10,1,false,,70,9,,,0.111,,,Single,4,PCB Mount,THT,mm,19.65,7.05,10.2,-40,90,2025-04-22 19:37:35.730,2025-04-22 19:37:35.730
224,recom,39,RK-0509S/HP,DC/DC,,,4.5,5.5,10,1,false,,80,9,,,0.111,,,Single,5,PCB Mount,THT,mm,19.65,7.05,10.2,-40,90,2025-04-22 19:37:35.730,2025-04-22 19:37:35.730
225,recom,38,RK-0509S/P,DC/DC,,,4.5,5.5,10,1,false,,80,9,,,0.111,,,Single,4,PCB Mount,THT,mm,19.65,6,10.2,-40,90,2025-04-22 19:37:35.730,2025-04-22 19:37:35.730
226,recom,38,RK-0512S,DC/DC,,,4.5,5.5,10,1,false,,,12,,,0.084,,,Single,5,PCB Mount,THT,mm,19.65,6,10.2,-40,90,2025-04-22 19:37:35.730,2025-04-22 19:37:35.730
227,recom,39,RK-0512S/H,DC/DC,,,4.5,5.5,10,1,false,,78,12,,,0.084,,,Single,4,PCB Mount,THT,mm,19.65,7.05,10.2,-40,90,2025-04-22 19:37:35.730,2025-04-22 19:37:35.730
228,recom,39,RK-0512S/HP,DC/DC,,,5,5,10,1,false,,78,12,,,0.084,,,Single,5,PCB Mount,THT,mm,19.65,7.05,10.2,-40,90,2025-04-22 19:37:35.730,2025-04-22 19:37:35.730
229,recom,38,RK-0512S/P,DC/DC,,,4.5,5.5,,1,false,,78,12,,,0.084,,,Single,4,PCB Mount,THT,mm,19.65,6,10.2,-40,90,2025-04-22 19:37:35.730,2025-04-22 19:37:35.730
230,recom,38,RK-0515S,DC/DC,,,4.5,5.5,10,1,false,,,15,,,0.066,,,Single,4,PCB Mount,THT,mm,19.65,6,10.2,-40,90,2025-04-22 19:37:35.730,2025-04-22 19:37:35.730
231,recom,38,RK-0515S/H,DC/DC,,,4.5,5.5,10,1,false,,80,15,,,0.066,,,Single,4,PCB Mount,THT,mm,19.65,7.05,10.2,-40,90,2025-04-22 19:37:35.730,2025-04-22 19:37:35.730
232,recom,38,RK-0515S/HP,DC/DC,,,4.5,5.5,10,1,false,,80,15,,,0.066,,,Single,4,PCB Mount,THT,mm,19.65,7.05,10.2,-40,90,2025-04-22 19:37:35.730,2025-04-22 19:37:35.730
233,recom,40,RB-0505D,DC/DC,,,,,,1,,,70,5,-5,,,,,Dual,5,PCB Mount,THT,mm,19.6,6,10.2,-40,85,2025-04-22 19:37:35.730,2025-04-22 19:37:35.730
234,recom,40,RB-0505D/H,DC/DC,,,,,,1,,,,5,-5,,,,,Dual,5,PCB Mount,THT,mm,19.6,6,10.2,-40,85,2025-04-22 19:37:35.730,2025-04-22 19:37:35.730
235,recom,40,RB-0505D/HP,DC/DC,,,5,5,,1,,,,5,-5,,0.1,0.1,,Dual,5,PCB Mount,THT,mm,19.6,6,10.2,-40,85,2025-04-22 19:37:35.730,2025-04-22 19:37:35.730
236,recom,40,RB-0505D/P,DC/DC,,,,,,1,,,,5,-5,,,,,Dual,5,PCB Mount,THT,,,,,-40,85,2025-04-22 19:37:35.730,2025-04-22 19:37:35.730
237,recom,40,RB-0505S,DC/DC,,,4.5,5.5,10,1,false,,75,5,,,,,,Single,5,PCB Mount,THT,mm,19.6,6,10.2,-40,85,2025-04-22 19:37:35.730,2025-04-22 19:37:35.730
238,recom,40,RB-0505S/H,DC/DC,,,5,5,,1,false,,75,5,,,,,,Single,5,PCB Mount,THT,mm,19.6,6,10.2,-40,85,2025-04-22 19:37:35.730,2025-04-22 19:37:35.730
239,recom,40,RB-0505S/HP,DC/DC,,,5,5,,1,false,,78,5,,,,,,Single,5,PCB Mount,THT,mm,19.6,6,10.2,-40,85,2025-04-22 19:37:35.730,2025-04-22 19:37:35.730
240,recom,40,RB-0505S/P,DC/DC,,,5,5,,1,false,,70,5,,,,,,,5,PCB Mount,THT,mm,19.6,6,10.2,-40,85,2025-04-22 19:37:35.730,2025-04-22 19:37:35.730
241,recom,40,RB-0509D,DC/DC,,,5,5,,1,,,78,9,-9,,0.056,0.056,,Dual,5,PCB Mount,THT,mm,19.6,6,10.2,-40,85,2025-04-22 19:37:35.730,2025-04-22 19:37:35.730
242,recom,40,RB-0509D/H,DC/DC,,,5,5,,1,,,,9,-9,,0.056,0.056,,Dual,5,PCB Mount,THT,mm,19.6,6,10.2,-40,85,2025-04-22 19:37:35.730,2025-04-22 19:37:35.730
243,recom,40,RB-0509D/HP,DC/DC,,,4.5,5.5,,1,,,,9,-9,,0.056,0.056,,Dual,5,PCB Mount,THT,mm,19.6,6,10.2,-40,85,2025-04-22 19:37:35.730,2025-04-22 19:37:35.730
244,recom,40,RB-0509D/P,DC/DC,,,5,5,,1,,,78.5,9,-9,,0.056,0.056,,Dual,5,PCB Mount,THT,mm,19.6,6,10.2,-40,85,2025-04-22 19:37:35.730,2025-04-22 19:37:35.730
245,recom,40,RB-0509S,DC/DC,,,,,,1,false,,70,9,,,0.111,,,Single,5,PCB Mount,THT,mm,19.6,6,10.2,-40,85,2025-04-22 19:37:35.730,2025-04-22 19:37:35.730
